0,dataR/fert_vs_gdp.arff,thirdp,normal,0,SDOstreamc,0.394361785648768,-0.5869344295995493,72.50265974779954,56.60177417873266,inf,-42.67922863136512,1600173.4780360041,-0.20379900700325998
1,dataR/fert_vs_gdp.arff,thirdp,normal,0,CluStream,0.9168172397665204,0.4265248759504908,3154.0609089276995,0.9225782039388207,0.0975736469348153,1.5744659447515092,1.5143078937568648,0.7526909778162786
2,dataR/fert_vs_gdp.arff,thirdp,normal,0,DenStream,0.39925143119673717,-0.01010958494788692,2410.7949731919634,6.421765225229817,17.188115971727772,0.3315907764051181,4.204296812239751,0.48675164490819806
3,dataR/fert_vs_gdp.arff,thirdp,normal,0,BIRCH,0.1831188338213799,-0.09413064023403685,311.2024170972027,1.867296101619038,0.7335341571140741,0.4512719355054464,4.210002100687342,0.3841877972757497
4,dataR/fert_vs_gdp.arff,thirdp,normal,0,StreamKM,0.11263192170383138,0.12409709841644137,634.1161405571928,2.070983540737952,5.545433163896599,1.7194756787837833,9.775743201474423,0.5304532029626942
5,dataR/fert_vs_gdp.arff,thirdp,normal,0,GT,1.0000000000000016,0.4182081941301556,3032.2882086567015,0.9397263017011916,0.0967532048934304,1.6039912223205535,1.2347250915196923,0.7711468333039844
6,dataR/retail.arff,thirdp,normal,1,SDOstreamc,0.5683750481648006,0.03161898829835387,742.5278174671553,4.404786875003544,21468.004929541454,-2.9098706543812742,32.052265161722325,0.574902954256132
7,dataR/retail.arff,thirdp,normal,1,CluStream,0.6607694049255873,0.481302353000257,1649.5600492886008,1.944194027709879,0.21489918007798803,1.796903049112573,0.6450816147110803,0.7920505145247985
8,dataR/retail.arff,thirdp,normal,1,DenStream,0.5742681142412834,0.7038351401015093,3457.5714590216826,0.38010376776031835,0.08776823572081285,1.6802789462704266,0.13262742625909738,0.568927346820663
9,dataR/retail.arff,thirdp,normal,1,BIRCH,0.3372096336288708,0.20693825227637733,1237.5412689034213,0.6128214100226659,0.4844968871750147,0.7236081198298198,1.1913409704231692,0.31667224028312974
10,dataR/retail.arff,thirdp,normal,1,StreamKM,0.30943315495198626,0.17168074420030396,485.942095303083,10.50757406078406,68916.33346280055,1.2649344048358382,1.7972169730197718,0.36371430224429363
11,dataR/retail.arff,thirdp,normal,1,GT,0.9999999999999983,0.48113981781992077,2630.326763958565,0.8033708731305026,0.11907923257826843,2.002338326382699,0.6332302689319745,0.8951581918641293
